Page ID,Page Name,Disclaimer,Amount Spent (DKK)
155596147784577,WWF Verdensnaturfonden,These ads ran without a disclaimer,1333
1605622073070038,Ditbarnsfremtid,These ads ran without a disclaimer,1330
547840621916967,Pernille Skipper,Pernille Skipper,1320
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,1315
325480551446041,VoteEuropa Danmark,Channirr Rizwana Shah,1310
493940517678048,Rune Frøding,Frøding Rune,1307
275973012527971,Rabih Azad-Ahmad,Rabih Azad-Ahmad,1300
1380444225377001,Jakob Søgaard Clausen - Dansk Folkeparti,These ads ran without a disclaimer,1295
104686840906444,OliverMusic,Oliver Ch,1291
161530013987168,Askov Højskole,Sorensen Anders Seistrup,1288
300381796727028,Socialdemokratiet Horsens Kommune,Boesen Andreas,1287
197314124547152,Balance Danmark,Martin Carstensen,1284
202329553191,LGBT+ Danmark,LGBT+ Danmark,1282
769275016510275,Kirsten Kronborg,Kirsten Kronborg,1281
1871802986266834,Halime Oguz,SF,1272
456698104380034,Dalum Landbrugsskole,Dalum Landbrugsskole,1264
263891677826490,Earthsider,These ads ran without a disclaimer,1254
568341227016646,StopChikane,Dansk Kvindesamfunds Krisecentre,1253
543377119182861,Grøn Forskel,SEAS-NVE,1249
820072291706919,Sundhedstv,SundhedsTV,1244
493896637483484,Vitacreme,These ads ran without a disclaimer,1238
184489088324357,Herning Folkeblad,These ads ran without a disclaimer,1232
646746285466931,Nye Borgerlige,These ads ran without a disclaimer,1231
520449347983427,Dansk Folkeparti,Tine Bork,1229
2272588462768768,A Better Ocean,Tobias Madsen,1226
100370438404717,Nordictalks,Nordic Council of Ministers,1224
213446005468895,Frank Nørgaard,Frank Nørgaard,1223
808544892626888,Herning Krisecenter,Kirsten Kronborg,1219
1067406419973163,Agrifarm Group,These ads ran without a disclaimer,1219
39233495912,Det Konservative Folkeparti,These ads ran without a disclaimer,1217
197276850783720,Peter Sig i byrådet,Peter Kristensen,1216
427488681155799,IT-Genbrug - en del af Huset Venture,These ads ran without a disclaimer,1211
843073719237200,Skivemødet,These ads ran without a disclaimer,1203
111330269562332,Anders Winnerskjold,Konradsen Anders Winnerskjold,1200
2074470782634792,Så er det nu: Gør valget grønt,Jørgensen Mattias Friis,1199
216926878815864,Steffen Daugaard - byrådsmedlem,These ads ran without a disclaimer,1189
932348266813860,Workplace from Facebook,These ads ran without a disclaimer,1187
390844117614490,Dansk Folkeparti Ikast-Brande,These ads ran without a disclaimer,1182
1535931363363398,Naturmødet,These ads ran without a disclaimer,1182
405892706501089,Med Israel for fred - MIFF Danmark,These ads ran without a disclaimer,1180
754613668268456,Hornsyld Recycling,These ads ran without a disclaimer,1173
278077812793440,Den Grønne Studenterbevægelse,Den Grønne Studenterbevægelse,1162
139863399451386,Mads Andersen,3F,1161
1559060601030590,Lisbeth Bech-Nielsen,These ads ran without a disclaimer,1157
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,1156
445657632847922,Giv Klimaet Lov,"Energi-, Forsyning- og Klimaministeriet",1156
2012854168991855,Radikale Venstre Lemvig,These ads ran without a disclaimer,1154
1488904518052043,Nyt Syn Danmark,Nyt Syn Danmark,1150
103577381114243,ReSea Project,ReSea Project ApS,1147
1835016483424608,Kurt Josefsen - byrådskandidat Venstre,Kurt Josefsen,1143
111766448850791,Livslinien - forebygger selvmord,Livslinien - forebygger selvmord,1142
55393258521,Strup & Strup Kommunikation,Gitte Glibstrup,1142
1866357980295379,AkademikerPension,Christina Dorff,1140
275313749252200,Jacob Isøe Klærke - SF,Jacob Isøe Klærke,1140
123403897991,Danmarks Medie- og Journalisthøjskole,Danmarks Medie- og Journalisthøjskole,1138
1586697221547052,Røde Kors Genbrug,These ads ran without a disclaimer,1137
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,1132
1474475802570139,Borgen Late Night,Olsen Bolette,1132
192356185021818,Moji recepti,These ads ran without a disclaimer,1125
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,1125
134276271384291,Coop365,These ads ran without a disclaimer,1123
298387676087,EU Careers,These ads ran without a disclaimer,1123
1706031163023025,BYG DIN BUSINESS,BYG DIN BUSINESS,1122
116974128319151,ECCO Golf,These ads ran without a disclaimer,1115
134752500216773,3F Søhøjlandet,Kai Høstrup,1111
416155548447857,Fælleslisten,Svingfjer,1110
838842776216160,Økonomi og ledelse i landbruget,SEGES,1106
47822639883,Forlaget COBOLT,Forlaget Cobolt,1106
26531882197,Peter Westermann,Westermann Peter,1101
343741047343,C:NTACT,C:NTACT,1098
453515258530401,Se Lige Ud - Partiet der arbejder for de offentlige ansatte,Stefan Granholm,1095
181330585392156,Skattestyrelsen,These ads ran without a disclaimer,1093
192165855011121,Nye Borgerlige Ikast Brande,Bachmann Thomas,1092
179607612174511,Venstre i Horsens Kommune,Lars Jensen,1091
101391911830438,Wefood Vejle,Folkekirkens Nødhjælp,1088
1380444225377001,Jakob Søgaard Clausen - Dansk Folkeparti,Clausen Jakob Sogaard,1088
966292950121363,Christian Juhl,Enhedslisten,1083
718246061647846,Theis Rubinke Sørensen,Sorensen Theis Rubinke,1080
2523889497695259,JOOLL,Torp Anders,1078
102166701426441,SpeakerBee,These ads ran without a disclaimer,1077
221857051173376,Jeg køber svanemærkede produkter,Miljømærkning Danmark,1076
1446171795457953,Europabevægelsen Region Vestjylland,Norregaard Steffen Johannes,1071
155006118510945,Thomas Thomsen,Thomsen Thomas,1061
315769668492971,Viva Danmark,Viva Danmark,1052
121481954573275,Sparekassen Thy,Sparekassen Thy,1051
728041607316950,Danpo,Danpo,1050
220990757953070,Landsforeningen Spor,Landsforeningen Spor,1046
486824168443053,Kloakministeriet med Rasmus og Tobias,Kloakministeriet med Rasmus og Tobias,1029
294100527910006,Energivenlig by EBAS,These ads ran without a disclaimer,1029
112144450263508,Alex&Phil Børnemad,These ads ran without a disclaimer,1028
121388362246,Goldman Sachs,These ads ran without a disclaimer,1027
190273501371925,Anne Sophie Callesen,These ads ran without a disclaimer,1022
355064131233543,Canon Denmark,These ads ran without a disclaimer,1021
511936635532121,Mette Skautrup - Konservative i Aarhus,Mette Skautrup,1012
356590264357569,Palæstinaorientering,Ole Olsen,1010
1724068710936501,Anja C Jensen,HK Privat,1010
2252326791657399,Casper Pedersen,Pedersen Casper,1004
102846954406635,EverGreen Capsules,These ads ran without a disclaimer,1004
356520931077196,Europabevægelsen,These ads ran without a disclaimer,1002
461477667634960,Unitos,Kasper Støvring,1001
114131959993131,Brugsforeningen TRYG,Brugsforeningen TRYG,1000
104931383199612,Miljøministeriet,Miljø- og Fødevareministeriet,999
229737453706271,Mogens Jensen,These ads ran without a disclaimer,999
276914779039093,Horsens Teaterfestival,These ads ran without a disclaimer,998
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,997
409786973169158,Tru Earth,These ads ran without a disclaimer,997
105208574382757,Bedsteforældrenes Klimaaktion Silkeborg,Andersen Mikkel Zøllner,996
610636735742023,ODEON,ODEON,994
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,These ads ran without a disclaimer,988
1702294426751212,Rude Strand Højskole,Gotfredsen Nicholas Fosterling,976
450964118689253,"Susan Kronborg, Radikale Venstre",These ads ran without a disclaimer,973
220187461442196,Rådet for Socialt Udsatte,Rådet for Socialt Udsatte,972
1137306026444938,Saxo Bank,These ads ran without a disclaimer,967
426710364116751,Kvæg,SEGES,967
113556485357254,Mindshare Danmark,Mindshare,963
550516114987588,Middelfart Kommune,Middelfart Kommune,961
424159230945271,Christel Schaldemose,Christel Schaldemose,960
574052992790327,Frirummet,Boisen Emil Hamer,959
104276430981567,Mandesundhed,These ads ran without a disclaimer,957
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,955
74796954245,SF,These ads ran without a disclaimer,955
342018969548467,Ulrich Fredberg,Ulrich Fredberg,954
1861078104222189,For Lige Vilkår,Pernille Baungaard,951
852608988134698,Tikko,These ads ran without a disclaimer,947
123761766101,Jesperhus Feriepark,These ads ran without a disclaimer,939
1512534209063033,GF Forsikring,These ads ran without a disclaimer,928
619526908096595,Morsø Nyt,NORDJYSKE,927
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,These ads ran without a disclaimer,926
412665418794113,Claus Jensen,Dansk Metal,925
237293506626815,Landsforeningen af Menighedsråd,Landsforeningen af Menighedsråd,924
349912356083053,Uddannelser For Fremtiden,Eskil Fundal,916
1667366646866527,Mads Panny,Mads Panny,915
732937233554118,Bünyamin Simsek,Bünyamin Simsek,913
143775352359728,Aarhus Maskinmesterskole,Aarhus Maskinmesterskole,913
234290023402609,Geodrilling,Andersen Soren,906
190899834388,PROSA - Forbundet af It-professionelle,PROSA,906
296563097175534,ISOVER A/S,These ads ran without a disclaimer,905
264009771074617,Niels Fuglsang,Emilie Bruun Sandbye,902
102070398247288,Kasper Kolstrup Møller - Kommunalvalg 2021,Kasper Kolstrup Møller,900
141343589252160,Dansk Industri - DI,These ads ran without a disclaimer,899
543437586483586,Anders Gøthe - Køge,Gøthe Anders,897
1570552809858689,Tandlægeforeningen,These ads ran without a disclaimer,896
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,888
263046153799101,Lev dyrevenligt med Dyrenes Beskyttelse,These ads ran without a disclaimer,886
2388354714741824,EcoInnova,These ads ran without a disclaimer,886
100924774903171,New Him,Victor Chokngaongam,884
359052357561497,SF i Skive Kommune,These ads ran without a disclaimer,879
1924899181139876,Thue Grum-Schwensen i EU,Grum-Schwensen Thue,877
243765466796,Vejle Kommune,Vejle Kommune,877
294100527910006,Energivenlig by EBAS,NRGi,875
106952222676974,Liberal Alliance,These ads ran without a disclaimer,874
102481431397763,Ligestillingsministeren.dk,Miljø- og Fødevareministeriet,874
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,872
246097715413231,Alkohol & Samfund,Alkohol & Samfund,870
109932430813007,Relevant,Relevant,868
125510817480152,Metal Ungdom,Metal Ungdom,865
100857642031055,Stem på Steffen Damborg til NRGi-valg,Steffen Damborg,862
587857074932935,Julz.dk,Charlotte Jul,856
236626756458617,Siemens Danmark,Siemens Danmark,855
350242375125258,Signe Munk,These ads ran without a disclaimer,855
543881642649343,Troels Stru Schmidt,Schmidt Troels Stru,854
102407877970634,Sebastian B. Støckler i Skanderborg byråd,Sebastian Bielefeldt Støckler,854
111330269562332,Anders Winnerskjold,Anders Winnerskjold,852
100255467044528,Henning Hyllested,Enhedslisten,847
167504053262711,Kvindernes Sidste Arbejdsdag,These ads ran without a disclaimer,846
461364607347621,Torsten Gejl,These ads ran without a disclaimer,844
1653893408257061,Den Himmelske Juleby,John Lorenzen,840
1032020293535625,100% Fremmed?,Blindbaek Louisa Thorning,836
141531689719,Dansk Sygeplejeråd,Dansk Sygeplejeråd,834
821837038202097,ClimateSavior,Jon Tranæs,833
713214965445668,Nye Borgerliges Ungdom,Nye Borgerliges Ungdom,833
256887120082,EDC,These ads ran without a disclaimer,833
220544644635233,Midtjyllands Avis,These ads ran without a disclaimer,827
376060695861577,Politikens Forlag,These ads ran without a disclaimer,823
283364922287542,Bo Vesterlund i EU,Vesterlund Bo,821
1094445237258268,Birte M. Andersen,These ads ran without a disclaimer,820
2106556632994519,PROJECTKIN,PROJECTKIN,804
567838316678023,Business Region Aarhus,Business Region Aarhus,800
158777500848771,Solidaritet.dk,Mediehuset Solidaritet,799
153151900930,Ungdommens Røde Kors,These ads ran without a disclaimer,797
106803134188159,"Niels Voetmann Jepsen, Radikale Venstre Horsens",Niels Jepsen,796
564599830558720,Iloveglobalgoals,These ads ran without a disclaimer,795
1493650460890885,Kenneth Fredslund Petersen - DF Folketingskandidat i Syd og SdrJylland,Petersen Kenneth Fredslund,793
217550528260027,Konservative i Horsens,Knudsen Finn Gade,790
104854207846414,Simon Buus Olsen - Venstre,Simon Buus Olsen,789
783709408832368,De Grønne - Danmarks Grønne Liberale Parti,These ads ran without a disclaimer,784
652914664906178,Mikropol Vejle,Vejle Kommune,781
1234837770001991,Nuuday,These ads ran without a disclaimer,774
142641498926,Fairtrade Danmark,Fairtrade Danmark,771
665462313475794,Lise Bech - Dansk Folkeparti,Bech Lise,765
778870692255037,Jane Christensen  Folketingskandidat 2019,Christensen Jane,765
622795374413773,Venstre i Favrskov,These ads ran without a disclaimer,764
127344360615074,Zenia Stampe,Zenia Stampe,764
2019159628199559,Genforeningen 2020,Kulturministeriet,762
406620049392820,Socialdemokratiet Norddjurs,Brogaard Frank Nielsen,761
621754324550491,FOLK & FÆSTIVAL,These ads ran without a disclaimer,761
451418215785409,Scandbio Danmark,These ads ran without a disclaimer,759
102055069880863,Gammelbro camping,Gammelbro camping,758
156750397714790,AOF Danmark,AOF Danmark,756
604169540059266,Stem og bestem - EU,Stem og bestem - EU with Facebook ad credits,755
165104743518035,Søren Lodahl,Lodahl Søren Steen,753
167887506877,AIDS-Fondet,These ads ran without a disclaimer,752
108653361094548,Kræftbørn,CurlAID,748
177118156423,AU Engineering,These ads ran without a disclaimer,746
175317675860634,Fødevareforbundet NNF,Fødevareforbundet NNF,742
113555862534,SF Ungdom,SF,739
38507331439,Danmarks Naturfredningsforening,These ads ran without a disclaimer,738
351588682161891,Dansk Infrastruktur,Dansk Infrastruktur,738
1238103363031829,DEO rejser,Rasmus Nørlem Sørensen,724
717729004986072,PwC Danmark,PwC Danmark,722
8432708678,Clio,Clio ApS,721
624391997753870,Herreværelset,Steen Gerster,721
686929118126195,Virksom,Lederne,719
136775899834790,Plantebevægelsen,These ads ran without a disclaimer,718
699619700116377,Sophie Løhde,Sophie Løhde,717
154901727903787,HedeDanmark,HedeDanmark,716
1157422914390717,MP Pension - stem på klima og ansvarlige investeringer,Demokratisk Erhvervsnetværk,712
447464948706088,Kristendemokraterne i Region Nordjylland,These ads ran without a disclaimer,708
229347797233832,Brigitte Klintskov Jerkel Politiker,Jerkel Brigitte Klintskov,707
246084352717537,Danmarks Grønne Investeringsfond,Danmarks Grønne Investeringsfond,706
703543806324512,Vi-partiet,Larsen Thomas,704
478948732186337,Vision Silkeborg,Kim Dyrholm,700
783541238428860,Egmont Fonden,Egmont Fonden,700
112733486936011,Nikolaj Møller Jensen - Kandidat til RV21,Nikolaj Møller Jensen,700
115272350296611,Klimahandlinger i Syddjurs Kommune,Syddjurs Kommune,696
100315985238390,Thue Grum-Schwensen i regionsrådet,Grum-Schwensen Thue,695
309352049198824,Kristian Hegaard,Hegaard Kristian Wurtz,695
549966298750692,Anders Baun EP valg 2019,These ads ran without a disclaimer,690
1489836057958537,Karsten Lauritzen,Lauritzen Karsten Styrbaek,687
406620049392820,Socialdemokratiet Norddjurs,These ads ran without a disclaimer,685
364382400328489,Liberal Alliances Ungdom Aarhus,Mette Marie Knudsen,683
615546538867802,Modstrøm,Sissel Moos,683
309015882613636,Folk&Kirke,Helsingør Stift,681
112869312172767,Konservative Studerende på Københavns Universitet,Konservative Studerende på Københavns Universitet,680
950437221654958,Socialdemokratiet i Struer Kommune,These ads ran without a disclaimer,678
346433802161048,Engineer the Future,These ads ran without a disclaimer,677
2260278404060386,Frederik Roland Sandby,Frederik Roland Sandby,673
73970658023,International Rescue Committee,These ads ran without a disclaimer,670
683682235062292,Jens-Henrik Kirk,These ads ran without a disclaimer,670
518456644846178,The Trade Council,These ads ran without a disclaimer,669
2259232130960667,Cleanr,Christian Alexander Andersen,668
626883614067034,Morten Thiessen,Thiessen Morten,666
112617303984751,Jan Beck-Nielsen - Nye Borgerlige i Silkeborg byråd.,Jan Beck-Nielsen,665
531718860231670,"Refugees Welcome, Danmark",Bendixen Michala Clante,662
214174819176985,Anna Brændemose,Ostergaard Anna Brændemose,660
173131616228440,Sinnerup,These ads ran without a disclaimer,651
1418511451758028,Anne Paulin,These ads ran without a disclaimer,646
147547541961576,Council of the European Union,Council of the European Union,640
341785432587785,Jansson,These ads ran without a disclaimer,634
1040537606079626,Tommy Tønning - Byrådsmedlem i Herning Kommune,These ads ran without a disclaimer,633
635708099818635,3F Aarhus Rymarken,3F Aarhus Rymarken,628
100928548323025,Europæisk Folkemøde,Europæisk Folkemøde,628
295608794686172,Bayer Danmark,These ads ran without a disclaimer,625
1231593113639379,Ole Dam Wehlast,Nikolaj Søndergaard,624
209069206116756,Bering & Søgaard - Tænk dig til resultater,These ads ran without a disclaimer,623
100463174876939,Rejsen til Utopia,Rejsen til Utopia,621
185776614838479,Center for Boligsocial Udvikling,Center for Boligsocial Udvikling,620
266785956228,Vaillant,These ads ran without a disclaimer,620
369420636431736,Open Doors Danmark,These ads ran without a disclaimer,614
127053307468851,Foreningen Norden,Esben Ørberg,613
1924773744406630,Rigo Bjerren Nielsen,Nielsen Rigo Bjerren,613
1822254634537356,Nye tider,These ads ran without a disclaimer,613
507352715998248,Institut for Menneskerettigheder,Institut for Menneskerettigheder,608
255229414620957,Our Europe - Vores Europa,Vores Europa,608
101286428483346,Annette Blynel,SF Region Syddanmark,607
1393798367596559,Teknologisk Institut - Kurser & Uddannelse,These ads ran without a disclaimer,606
1333714923324143,Caspar Stefani,Det Konservative Folkeparti,604
2304761463086862,Borgerlisten - Herning Kommune,Borgerlisten Herning Kommune,600
285033188190537,Thomas Medom,SF,600
537603722946127,Eva Borchorst Mejnertz,Radikale Venstre,600
126326484204425,ActualNews,OCOC,599
141164399273060,Teknologisk Institut,Teknologisk Institut,599
747360365297932,Blockbuster.dk,These ads ran without a disclaimer,599
331225116969331,JYSK Danmark,These ads ran without a disclaimer,598
249009651933855,Gulvlageret.dk,These ads ran without a disclaimer,597
376868766487576,Retfærdighedens Liga,Mikkel Martinussen,597
732937233554118,Bünyamin Simsek,These ads ran without a disclaimer,594
143022755731834,𝐈𝐬𝐥𝐚𝐦 𝐍𝐞𝐭,These ads ran without a disclaimer,593
171838436344468,Playground Production,Kristian Ussing Andersen,592
161704781305446,The Spark Company,These ads ran without a disclaimer,592
1732891513391281,Mette Poulsen,Poulsen Mette,590
1039840406189567,Morten Klessen,Socialdemokratiet i Nordjylland,590
1007909662643712,CEDA - Center for Muslimers Rettigheder i Danmark,CEDAR - Center for Dansk-Muslimske Relationer,589
1873542762958930,Altæderen,Niels Honoré,587
106415615522,DUF - Dansk Ungdoms Fællesråd,These ads ran without a disclaimer,587
141378109375840,Bergur Larsson Løkke Rasmussen,These ads ran without a disclaimer,587
1448006052123626,Michael Nedersøe - Dansk Folkepartis Spidskandidat til KV21 i Horsens,These ads ran without a disclaimer,585
105256367862821,Søstre mod vold og kontrol,Søstre mod vold og kontrol,582
184881101650192,Kim Simonsen,HK Danmark,581
568131236968749,Nye Borgerlige i Skive,Morten Jensen,581
306341992712886,Det Centrale Handicapråd,Det Centrale Handicapråd,580
372304226446022,Tina Christensen,3F,570
256932138237638,Hizb ut Tahrir Danmark,Shoaib Umais Usman,569
483189488543763,Enhedslisten Kolding,These ads ran without a disclaimer,568
106404727438904,Join the club - Vote for Bob,Jens Bob Bohlbro Kyhn,567
1700525273328244,Meneto Regnskab,These ads ran without a disclaimer,565
121597031884565,VEmagasinet,These ads ran without a disclaimer,561
287814831337164,Jesper Petersen,Jesper Petersen,561
461906110615298,Den Danske Naturfond,These ads ran without a disclaimer,561
283220825433775,Borgmesterkandidat Birgit Liin - Venstre,Birgit Liin,560
1738669829520575,Pensionshjælp.nu,These ads ran without a disclaimer,559
1391358257790409,Havmiljøvogter,These ads ran without a disclaimer,558
112613428815157,CEPOS,These ads ran without a disclaimer,555
806325682780282,Socialdemokratiet Lemvig kommune,These ads ran without a disclaimer,554
1620055401575001,Dialægt,These ads ran without a disclaimer,553
169480019755055,Randers Kommune,These ads ran without a disclaimer,552
202417146586350,Maria Montell,These ads ran without a disclaimer,551
668779076570888,Konservative i Odder,Ole Sander,550
686743388088719,"Aaja Chemnitz Larsen, Inuit Ataqatigiit",These ads ran without a disclaimer,550
298282704387571,Race for Oceans,These ads ran without a disclaimer,548
550512865030230,Promissio,These ads ran without a disclaimer,547
231583183664778,Flemming Leer Jakobsen,Jakobsen Flemming Leer,544
167018996755220,Den Blå Planet,Den Blå Planet,544
193445758264942,Hedvig Vestergaard,Vestergaard Hedvig,543
244552628987452,Nøvlingskov Efterskole,These ads ran without a disclaimer,543
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,543
148956192479120,Limepack,Steffen Krogsgaard Andersen,543
329532847151539,KPnet.dk,Arbejderpartiet Kommunisterne,543
1483138825233516,DJ Kommunikation,Nikolaj Søndergaard,542
505427296149709,ICANIWILL,These ads ran without a disclaimer,542
633045860456492,Søren Peder Sørensen,Sørensen Søren Peder Stensgard,541
112089716930382,CO2 Web Balance,CO2 Web Balance,541
105156038283179,Kenny Schødt i Viborg Byråd,Kenny Schødt,539
203735820417737,Erik Poulsen - EU-ambassadør for Venstre,Erik Poulsen - Venstres EU-ambassadør i Midt- og Vestjylland,539
161798761017183,Charlotte Libach,Johansen Charlotte Libach,538
541583919213739,Skanderborg Kommune,These ads ran without a disclaimer,538
426710364116751,Kvæg,Landbrug & Fødevarer,537
543020625784010,Simon Højer,Simon Moore Højer-Simonsen,530
1546391055463179,Philip Tarning-Andersen,Tarning-Andersen Philip,528
457898865021573,Rides,These ads ran without a disclaimer,528
288886907900045,ENVO-DAN,These ads ran without a disclaimer,528
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,Jan Hoby,527
668244266718222,Agria Dyreforsikring Hest,These ads ran without a disclaimer,527
257143424984008,Nye Rødder,Christensen Sasja Iza,526
107677582200,Havkatten [Jyske Bank],These ads ran without a disclaimer,525
140362986068964,Retten til Liv,Kerstin Hoffmann,524
115272350296611,Klimahandlinger i Syddjurs Kommune,These ads ran without a disclaimer,523
317620975022729,Socialdemokratiet Internationalt,Socialdemokratiet Internationalt,523
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",520
804401426275113,Veteranindsatsen Viborg Kommune,Rasmus Donbæk Veteran,519
516094288415570,Moshi Moshi Mind,Moshi Moshi Mind,516
126543540781090,Ældre Sagen,These ads ran without a disclaimer,515
236390413218225,LandboForeningen Midtjylland,These ads ran without a disclaimer,513
109389433817046,climate.savior,Jon Tranæs,513
86603424381,CoMaSys,These ads ran without a disclaimer,511
471801563226188,Rikke Lauritsen - SF,Lauritsen Rikke,510
359052357561497,SF i Skive Kommune,SF i Skive Kommune,509
783254558549922,Pårørende Netværket - Misbrugsportalen,These ads ran without a disclaimer,508
104584587560013,Nader Ashkani,Nader Ashkani,507
101174741809589,Bjarke Møller,Bjarke Møller,506
227948559464,Kaas & Mulvad,These ads ran without a disclaimer,504
147680711972749,TUBA,TUBA,503
973837682721591,Thomas Tonsberg Schlie - Venstre,These ads ran without a disclaimer,500
149639988398934,Princess Kebab & Pizzahouse,These ads ran without a disclaimer,500
286586774809932,Århus Radikale Ungdom,These ads ran without a disclaimer,500
292546947462203,BoligViborg,These ads ran without a disclaimer,500
426937880705598,Ejer Bavnehøj,These ads ran without a disclaimer,500
213461659232038,Marianne Bigum,Bigum Marianne Kristine Kjaergaard,500
168657049964070,Karina Rohrberg Jessen,Jessen Karina Rohrberg,500
342018969548467,Ulrich Fredberg,These ads ran without a disclaimer,500
1582192088570360,Bosch Home Denmark,These ads ran without a disclaimer,499
110038557114533,5 Media,5 Media,498
378620032482995,Gademagasinet Stradă,Foreningen MINORITET,498
1836365373266980,Cooking Diary,These ads ran without a disclaimer,498
346547929246195,Birgitte Vind,These ads ran without a disclaimer,497
156809114337509,Crossing Borders,Crossing Borders,496
264027784071834,Fadølspartiet,These ads ran without a disclaimer,496
220151598087894,Kommunistisk Parti Randers,These ads ran without a disclaimer,491
285033188190537,Thomas Medom,Søren Pedersen,490
327256257373209,Christian Brøns,Christian Brøns,490
32416796716,Lindhardt og Ringhof,These ads ran without a disclaimer,489
125832481208156,Per Husted i Folketinget,Nielsen Per Husted,489
13611262361,Cyklistforbundet,Cyklistforbundet,489
363391397476774,Baltic Pipe i DK,These ads ran without a disclaimer,488
212157302685312,efolkeoplysning.dk,Jan Simmen,487
2112863325592993,David Munis Zepernick - radikal dansk-europæer,Zepernick David Munis,486
140716706608231,Left To Survive,These ads ran without a disclaimer,486
164752600281593,Joachim B. Olsen,Joachim B. Olsen,485
141366725876424,European Greens,These ads ran without a disclaimer,483
215204092326768,Charlotte Vindeløv,Vindeløv Charlotte,483
1930119130628404,Borgernes Folkeparti,Jorgen Mikkelsen,480
163526842056975,Anders Pedersen - Enhedslisten,Enhedslisten Randers,480
102194441204165,Tattoogolf Europe,Torben Fantoft,479
2284894828455506,OKFakta,These ads ran without a disclaimer,479
143034115756942,Merkur Andelskasse,Merkur Andelskasse,478
292926547967694,Copenhagen Cartel,Katrine Lee Larsen,475
100971234858415,Frederik Houmann Thuesen - Byrådskandidat,Frederik Houmann Thuesen,475
360787567740895,Volt Danmark,Volt Danmark,475
1050407951662745,Stadsing A/S,These ads ran without a disclaimer,474
397094903687472,Mai Mercado,Mai Mercado,474
489764525536,People'sPress,These ads ran without a disclaimer,474
385817698102390,Gerningsstedet,These ads ran without a disclaimer,474
1776325615954207,Josefine Schlosser - Radikale Venstre,These ads ran without a disclaimer,473
217550528260027,Konservative i Horsens,These ads ran without a disclaimer,471
726676317481406,Discover EU,These ads ran without a disclaimer,469
180919889239757,Kenneth Mikkelsen,These ads ran without a disclaimer,467
1526010717482798,Morten Siig Henriksen,These ads ran without a disclaimer,466
367522986719919,Gastech-Energi,These ads ran without a disclaimer,465
411837598919162,Plantorama,These ads ran without a disclaimer,464
807789366096647,Benny Andersen,Benny Andersen,464
1696154150475840,Tænketanken Demokratisk Erhverv,Tænketanken Demokratisk Erhverv,461
390925417751473,Erling Bonnesen,Bonnesen Erling Faber,461
214405726109277,Demokratiets Folkemøde,Thomsen Henry,460
1073181182763849,Altinget: karriere,These ads ran without a disclaimer,457
137423296291470,Effektivt Landbrug,Effektivt Landbrug,455
1701135240186838,Anne Valentina Berthelsen,SF,455
2023083051332020,Fire extinguisher,These ads ran without a disclaimer,455
156993437653924,Ungdomsringen,Ungdomsringen,454
779582492178326,René Nord Hansen - politik,These ads ran without a disclaimer,450
109541363743276,Letter from Masanjia - Danmark,These ads ran without a disclaimer,450
411042269671603,Jens Møller Jensen - formand for Rønne Venstre,Jensen Jens Moller,450
190899834388,PROSA - Forbundet af It-professionelle,PROSA - Forbundet af It-professionelle,449
684016791662654,Christina Egelund,Liberal Alliance,449
44933008622,ADRA Danmark,ADRA Danmark,448
384777156382,SodaStream DK,These ads ran without a disclaimer,447
2110028705977423,Marie Krarup,These ads ran without a disclaimer,444
1489320827982521,Simon Emil Ammitzbøll-Bille,Simon Emil Ammitzbøll-Bille,443
730533886983632,DGI Skydning,DGI,441
249623195702953,Socialdemokratiet Viby,These ads ran without a disclaimer,440
1952826148148615,Pengetanker by Danske Bank,These ads ran without a disclaimer,440
306566886120376,Bazuka - Reklamebureau,Bazuka P/S,437
114080867107,SkillsDenmark - DM i Skills,These ads ran without a disclaimer,437
97575113511,DGI - vi styrker motion og breddeidræt i Danmark,These ads ran without a disclaimer,436
69985338410,Jacob Mark,These ads ran without a disclaimer,435
1233032003392457,Jakob Harritz i Viborg Byråd,Jakob Forum Harritz,434
629091904379662,SUSLA APP Danmark,These ads ran without a disclaimer,433
384777156382,SodaStream DK,SodaStream DK,433
102921128233450,KD i Aarhus Kommune,Frank Engdal,430
169938849689771,Ane Halsboe-Jørgensen,These ads ran without a disclaimer,427
1378501112236847,"Stine Isaksen, Alternativet",These ads ran without a disclaimer,423
107914370577663,Efterårsudstillingen,These ads ran without a disclaimer,423
213064375484432,Blå Kors Danmark,Blå Kors Danmark,423
410599099030919,FH Vestjylland,Helge Albertsen,422
478999345559669,Danske Anlægsgartnere,Lars Thorsen,422
