Page ID,Page Name,Disclaimer,Amount Spent (DKK)
103832601410786,Nissin Cup Noodles Danmark,These ads ran without a disclaimer,1525
344435418916452,"Ove Risum Aslaug, offentlig",Ove Aslaug,1513
298461170736,U.S. Embassy Denmark,U.S. Embassy Denmark,1506
415341115213431,Intact Denmark - Forening mod omskæring af børn,Intact Denmark - Forening mod omskæring af børn,1504
559812524382076,Byrummonitor,Politiken Nicher,1501
240966039259839,Slush,These ads ran without a disclaimer,1495
107395284018630,skoldkoppeinfo,MSD Danmark,1479
109450894144575,Kontrast,Kontrast.dk Aps,1477
471125349629350,ipnordic A/S,These ads ran without a disclaimer,1475
446635502456649,Niels M. Christensen,Niels M.Christensen,1473
122220229173563,Fremad,Fremad,1470
250994288337708,Sex og Samfund,These ads ran without a disclaimer,1451
1446381202351408,Føljeton,These ads ran without a disclaimer,1449
310754419703,SØNDAG,These ads ran without a disclaimer,1449
1559060601030590,Lisbeth Bech-Nielsen,Lisbeth Bech Poulsen,1438
1550318855207094,Jens Meilvang,Meilvang Jens,1429
1104790642968068,Peter Seier Christensen,Peter Seier Christensen,1418
724792894340079,Henning Overgaard,3F,1417
547601668763372,Lizette Risgaard,These ads ran without a disclaimer,1397
1662382290736872,Radikale Venstre Rebild,Topbjerg Torsten,1395
299880716702992,KIU - Patientforeningen Kræft i underlivet,KIU - Patientforeningen Kræft i underlivet,1393
825530637550624,Søren Kusk i Aalborg Byråd,Søren Kusk,1389
634943493276678,BFA Service - Turisme,BFA Service - Turisme,1380
10150141618795408,Coop Danmark,These ads ran without a disclaimer,1380
115737371820702,DEO - Demokrati i Europa,Rasmus Nørlem Sørensen,1378
300107073389986,Danske Medier,Danske Medier,1364
116061635098137,Karina Lorentzen Dehnhardt,SF,1364
175437749163141,"Kristian Andersen, KD",Kristendemokraterne,1357
356520931077196,Europabevægelsen,Europabevægelsen,1338
1667198106921531,Skolemonitor,Politiken Skoleliv,1323
125934997444897,SuperBrugsen,These ads ran without a disclaimer,1323
1105721256120038,Ulla Sørensen 3F,3F - Gør dig stærkere,1312
178362315106,European Parliament,These ads ran without a disclaimer,1301
1708794009385812,Randers Arkitekten,Morten Storgaard,1293
1434894720136798,Alternativet Nordjylland,These ads ran without a disclaimer,1287
1697911603855566,Nye Borgerlige Frederikshavn Kommune,These ads ran without a disclaimer,1286
285929522331,Mønthuset Danmark,Mønthuset Danmark,1275
262868500820455,Dina Raabjerg,Myrup Dina Hoff,1274
90497015205,Kvickly,These ads ran without a disclaimer,1251
498045357666517,Responseabilityowp,Responseability,1236
103923281097413,Runa Forsikring,Runa Forsikring,1235
38203759052,GOSH COPENHAGEN,E. tjellesen,1234
110557017166447,National Cybersikkerhed,Henrik Møller,1227
158179800864226,SE og HØR,These ads ran without a disclaimer,1226
1049258185160006,Maja Torp - Politiker,These ads ran without a disclaimer,1225
166491727499453,USR Diaspora - Danemarca,Partidul Uniunea Salvati Romania,1218
63691965101,UNICEF Danmark,These ads ran without a disclaimer,1218
192783424152018,Socialistisk Information,Leif Mikkelsen,1217
278806758891805,Gymnasieindsamler hos Røde Kors,Røde Kors,1207
1388121694768039,Bosch Danmark,These ads ran without a disclaimer,1206
221239504574504,Bo Godt,These ads ran without a disclaimer,1200
112872307097972,Jeg støtter borgerforslaget "Annuller gasrørledningen Baltic Pipe",Borgerforslaget "Annuller beslutningen om at etablere gasrørledningen Baltic Pipe,1200
456543851540778,Nordic Solar,These ads ran without a disclaimer,1188
131736756881546,Nykredit,Nykredit,1184
154415494575789,IDA,These ads ran without a disclaimer,1183
200709746630443,Dyrenes Beskyttelse,These ads ran without a disclaimer,1155
321741538368636,Stram Kurs,These ads ran without a disclaimer,1150
210317432480139,Charlotte Munch - Politiker,Munch Charlotte,1140
171450629955,Historie,These ads ran without a disclaimer,1119
274750522577301,Kraka - Danmarks uafhængige tænketank,These ads ran without a disclaimer,1115
1684646181850363,TjekDet,TjekDet,1115
319060951624796,BetterHome,These ads ran without a disclaimer,1110
442403485851495,Morten Helveg Petersen,Christian Bendix,1097
985096648171527,3F Transport Logistik & Byg Aarhus,Jakob Egelund,1095
1067406419973163,Agrifarm Group,These ads ran without a disclaimer,1092
190888748203957,Almen modstand - Forsvar beboerdemokratiet,Almen modstand - Forsvar beboerdemokratiet,1081
1684646181850363,TjekDet,These ads ran without a disclaimer,1071
33394829639,Aarstiderne,Aarstiderne,1068
331034483992282,Nick Zimmermann - Dansk Folkeparti,Zimmermann Nick,1058
647475708714903,Santander Consumer Bank Danmark,These ads ran without a disclaimer,1050
829227050750137,Nfavour,N.favour,1049
161040753929222,Eva Solo,Eva Solo,1048
513012132209840,HKKF - Soldaternes Fagforening,HKKF - Soldaternes Fagforening,1047
205520736251918,Leon Sebbelin - borgmester i Rebild,Sebbelin Leon,1044
98824472683,IT RELATION A/S,Lasse Bojesen,1041
108739547717990,Lone Clausen,Lone Clausen,1040
1458354184437993,Nicolai Wammen,Socialdemokratiet,1038
41763808759,Rina Ronja Kari,Rina Ronja Kari,1036
393870368077595,Rune Osmundsen,Osmundsen Rune Frosig,1026
1237297216289064,Jannie Valentin Dexter Jakobsen,Jakobsen Jannie Valentin Dexter,1026
1762603293962623,Energi Viborg A/S,Energi Viborg A/S,1025
211734319000635,Hans Henrik Sørensen,These ads ran without a disclaimer,1020
367522986719919,Gastech-Energi,Gastech-Energi A/S,1020
134531969945616,Folkebevægelsen mod EU,Folkebevægelsen mod EU,1015
193742700647166,Fødevarestyrelsen,These ads ran without a disclaimer,1011
186625905603087,Margrethe Agerup - Politiker,Rosborg Sara Bagger Hougaard,1008
244871092312171,Danske Handicaporganisationer,Danske Handicaporganisationer,1001
104518581206025,Great Movies,These ads ran without a disclaimer,996
101281484701509,ByMarcher,Benjamin Hedegaard,996
261507627787508,Nytilbud.dk,Rehman Dar,994
446140218736114,Himmerland Boligforening,These ads ran without a disclaimer,990
313024569028540,Mino Danmark,These ads ran without a disclaimer,987
1492391310793372,Ken Kristensen,Kristensen Ken,985
161015720603119,Frederikshavn Nyt,NORDJYSKE Medier,984
152255818129043,Profil Optik,These ads ran without a disclaimer,974
1595135787365287,Dansk Retursystem,Dansk Retursystem,972
1497190180404355,Kira Marie Peter-Hansen,Peter-Hansen Kira Marie,969
189743007654,Gyldendal,These ads ran without a disclaimer,963
102013221551157,Testamente Danmark,These ads ran without a disclaimer,959
549966298750692,Anders Baun EP valg 2019,Sorensen Anders Baun,958
207867859816558,Astrid Carøe,SF,957
101251714911802,Jesper Veiby - KD,Jesper Veiby,947
409752419051797,Miljøstyrelsen,These ads ran without a disclaimer,939
573032199784941,Radikale Venstre i Nordjylland,Topbjerg Torsten,938
1544201332487309,Metal Aalborg,Jan Gregersen,930
1414459735538392,Enemærke & Petersen a/s,Enemærke & Petersen a/s,927
100553324882964,Theresa Berg Andersen,Theresa Berg,922
694774630542305,TryghedsGruppen,TryghedsGruppen,919
181881848682578,Seminarer.dk,These ads ran without a disclaimer,918
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,915
163667717003000,Sundhedsmonitor,Politiken Nicher,911
110652767027011,Seismo,Seismo,907
144965885963,Oxfam IBIS,These ads ran without a disclaimer,906
529004073824339,Landdistrikternes Fællesråd,Landdistrikternes Fællesråd,905
109252350463401,Træ i Byggeriet,Træ i Byggeriet,903
104560517780052,Klimafolkemødet,Middelfart Kommune,901
102166701426441,SpeakerBee,SpeakerBee Aps,890
100451933698060,AdVenture Communist,These ads ran without a disclaimer,886
524433234402962,Lavazza,These ads ran without a disclaimer,881
330038640350001,Red Orangutangen,These ads ran without a disclaimer,872
718327901589937,Mette Thiesen,Mette Thiesen,852
1476013422615048,Danmarks Private Skoler,Danmarks Private Skoler,846
106085439854417,Eniig,These ads ran without a disclaimer,846
547840621916967,Pernille Skipper,Skipper Pernille,846
665462313475794,Lise Bech - Dansk Folkeparti,Dansk Folkeparti,844
1666889143631205,Drugstars,These ads ran without a disclaimer,843
864373427248898,Dybbøl Banke Skansegården,These ads ran without a disclaimer,838
104931383199612,Miljøministeriet,Anders Engrob Nielsen,835
129940943738051,Odense ser Rødt,Odense ser Rødt / Rundfunk la Rouge,829
482695791907139,Danske Vandværker,These ads ran without a disclaimer,821
1079316312260192,KRP For fremtiden,Birkelund Mogens,820
1923853094549166,Nyhedscentrum,Nyhedscentrum.dk,815
112229035481469,HK Danmark,HK Danmark,814
106415615522,DUF - Dansk Ungdoms Fællesråd,DUF - Dansk Ungdoms Fællesråd,811
673183069445618,Trine Torp,SF,808
121570596369,CARE Danmark,CARE i Danmark,803
189743007654,Gyldendal,Gyldendal A/S,792
510651868994245,Akademikernes A-kasse,Lisbeth Keinicke,791
1555472278040197,KommunikationsBureauet,These ads ran without a disclaimer,787
41312252188,Szhirley,Mads Møller,786
785063684895898,De Samvirkende Købmænd,Flemming Effersøe,786
132364993978468,Andreas Steenberg,Streenberg Andreas Frost,780
273915394506,Bilka,These ads ran without a disclaimer,779
323452711195305,Rasmus Nordqvist,SF,775
130023783733849,Lakor Soulwear,Lakor Soulwear,768
728041607316950,Danpo,Danpo,758
318460981868204,SF-Jammerbugt,Erik Ingerslev,750
520449347983427,Dansk Folkeparti,Tine Bork,749
112856592135312,Sinatur Hotel og Konference,These ads ran without a disclaimer,746
162442507123145,folkekirken.dk,folkekirken.dk,745
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,744
820072291706919,Sundhedstv,SundhedsTV,743
296563097175534,ISOVER A/S,These ads ran without a disclaimer,742
1474475802570139,Borgen Late Night,Olsen Bolette,737
102233134700942,"Store Bøffer, Små Hjerter",These ads ran without a disclaimer,735
1530294120519499,Urberg,These ads ran without a disclaimer,734
105298734723652,Anette Bæk SF-Hjørring,Anette Bæk,733
289123551568594,JA,JA,733
838842776216160,Økonomi og ledelse i landbruget,SEGES,732
362875644473220,Kim Valentin,Valentin Kim,728
1559060601030590,Lisbeth Bech-Nielsen,These ads ran without a disclaimer,728
104125934673777,Vanggaard Advice,Simon Vanggaard,728
447464948706088,Kristendemokraterne i Region Nordjylland,These ads ran without a disclaimer,728
737934979616132,aalborg:nu,These ads ran without a disclaimer,727
1497190180404355,Kira Marie Peter-Hansen,SF,724
493896637483484,Vitacreme,These ads ran without a disclaimer,716
197081207401960,Henrik Buchhave,These ads ran without a disclaimer,712
397934846884712,Dansk Folkeoplysnings Samråd,Dansk Folkeoplysnings Samråd,711
193445758264942,Hedvig Vestergaard,Vestergaard Hedvig,710
121935915105485,"Lars Andresen - byrådsmedlem, Vesthimmerland",Lars Andresen,707
543377119182861,Grøn Forskel,SEAS-NVE,703
843073719237200,Skivemødet,These ads ran without a disclaimer,702
1480922605314412,Alternativets Unge Aalborg,Alternativets Unge Aalborg,700
1635017123468119,inQvation,Laura Bjerregaard,699
591053410981042,Eco Clean Nordic,Eco Clean Nordic,697
1871802986266834,Halime Oguz,SF,695
2523889497695259,JOOLL,Torp Anders,691
207401585966233,Inger Støjberg,These ads ran without a disclaimer,691
646746285466931,Nye Borgerlige,These ads ran without a disclaimer,686
717729004986072,PwC Danmark,PwC Danmark,682
284571169850,Nyt Europa,Nyt Europa,681
550512865030230,Promissio,Promissio,678
139863399451386,Mads Andersen,3F,675
267380880589587,Xee,These ads ran without a disclaimer,675
111012618953788,Danmarks Iværksætteruge,These ads ran without a disclaimer,674
453515258530401,Se Lige Ud - Partiet der arbejder for de offentlige ansatte,Stefan Granholm,672
104436377882890,Strillo,Strillo ApS,670
372304226446022,Tina Christensen,Frandsen Søren Orlof,664
748887235210811,Obton A/S,These ads ran without a disclaimer,664
123761766101,Jesperhus Feriepark,These ads ran without a disclaimer,661
1877014859272860,Danske Bank,Danske Bank,661
426710364116751,Kvæg,SEGES,661
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,These ads ran without a disclaimer,658
671022293105597,Alex Vanopslagh,Alex Vanopslagh,655
119283008140727,Pela Case,These ads ran without a disclaimer,649
1566230613633704,Coca-Cola,These ads ran without a disclaimer,645
290304768567003,Stem på klima og et højt ansvarligt afkast i P+,Demokratisk Erhvervsnetværk,642
174981492517185,EUX Business & EUD Business – Aarhus Business College,These ads ran without a disclaimer,641
1605622073070038,Ditbarnsfremtid,These ads ran without a disclaimer,641
626883614067034,Morten Thiessen,These ads ran without a disclaimer,640
1427831394175028,Mælken.dk,These ads ran without a disclaimer,640
1910453852597472,Poul Højlund NB,Andersen Poul Hoejlund,636
141343589252160,Dansk Industri - DI,These ads ran without a disclaimer,634
181330585392156,Skattestyrelsen,These ads ran without a disclaimer,632
28312410177,World Food Programme,These ads ran without a disclaimer,632
380183085486892,Orla Østerby i Folketinget,These ads ran without a disclaimer,630
608975645850217,Vattenfall Sverige,These ads ran without a disclaimer,628
1724068710936501,Anja C Jensen,HK Privat,622
766828280077855,Torben Overgaard,These ads ran without a disclaimer,621
176580099127279,Sissel van Run-Kvist,Kvist Sissel,618
571176036346620,Simple Feast,These ads ran without a disclaimer,617
48277966946,Morfars.dk,These ads ran without a disclaimer,615
242091299473046,Marie Bjerre,These ads ran without a disclaimer,613
1535931363363398,Naturmødet,These ads ran without a disclaimer,613
759082797552576,Folkekirkens Nødhjælps Genbrug,Folkekirkens Nødhjælp,613
486824168443053,Kloakministeriet med Rasmus og Tobias,Kloakministeriet med Rasmus og Tobias,609
961149557339010,NG ZINK A/S,NG ZINK A/S,603
105929677548480,Ja - Automatisk statsborgerskab efter 10 år,Inge Christoffersen,601
568341227016646,StopChikane,Dansk Kvindesamfunds Krisecentre,598
26531882197,Peter Westermann,Westermann Peter,598
100553324882964,Theresa Berg Andersen,SF,594
220990757953070,Landsforeningen Spor,Landsforeningen Spor,593
1092970640859645,Medtech Careers,These ads ran without a disclaimer,592
102166701426441,SpeakerBee,These ads ran without a disclaimer,591
32409981007,"Frivilligt Drenge- og Pige-Forbund, FDF",Folkekirkens Nødhjælp,587
451418215785409,Scandbio Danmark,These ads ran without a disclaimer,586
547840621916967,Pernille Skipper,Pernille Skipper,585
446635502456649,Niels M. Christensen,These ads ran without a disclaimer,584
134276271384291,Coop365,These ads ran without a disclaimer,582
355064131233543,Canon Denmark,These ads ran without a disclaimer,577
350495955072656,Klimabevægelsen i Danmark,Frederik Roland Sandby,576
294100527910006,Energivenlig by EBAS,These ads ran without a disclaimer,574
115366836686423,RegrowAustralia,These ads ran without a disclaimer,572
261831270603185,Malernes Fagforening Midtjylland,Krumme Andersen,570
456698104380034,Dalum Landbrugsskole,Dalum Landbrugsskole,568
161530013987168,Askov Højskole,Sorensen Anders Seistrup,565
36143771015,Calvin Klein,These ads ran without a disclaimer,565
411450196264363,Titan Power+,These ads ran without a disclaimer,563
234290023402609,Geodrilling,Andersen Soren,561
349912356083053,Uddannelser For Fremtiden,Eskil Fundal,561
104931383199612,Miljøministeriet,Miljø- og Fødevareministeriet,559
237293506626815,Landsforeningen af Menighedsråd,Landsforeningen af Menighedsråd,558
1866357980295379,AkademikerPension,These ads ran without a disclaimer,553
1978336572476908,By Noël Ban,Yves-Noel Bangne,551
549177101804576,HeadON,HeadON,551
598134770273703,Danida,Danida,551
405892706501089,Med Israel for fred - MIFF Danmark,These ads ran without a disclaimer,550
202329553191,LGBT+ Danmark,LGBT+ Danmark,548
246097715413231,Alkohol & Samfund,Alkohol & Samfund,545
54409344836,Magasinet 360,Magasinet 360,543
1488904518052043,Nyt Syn Danmark,Nyt Syn Danmark,542
192356185021818,Moji recepti,These ads ran without a disclaimer,541
416253895120951,HK Nordjylland,HK Nordjylland,540
106118147843145,CO2HERO,These ads ran without a disclaimer,539
236626756458617,Siemens Danmark,Siemens Danmark,536
538656116640182,Ole Birk Olesen,Liberal Alliance,535
100370438404717,Nordictalks,Nordic Council of Ministers,522
1866357980295379,AkademikerPension,Christina Dorff,519
294100527910006,Energivenlig by EBAS,NRGi,517
1837032266538257,Enhedslisten Mariagerfjord,Ringgaard Torsten Hessellund,514
171216016234176,Muskelsvindfonden - Plads til forskelle,Muskelsvindfonden - Plads til forskelle,513
1570552809858689,Tandlægeforeningen,These ads ran without a disclaimer,512
376060695861577,Politikens Forlag,These ads ran without a disclaimer,511
103577381114243,ReSea Project,ReSea Project ApS,508
2074470782634792,Så er det nu: Gør valget grønt,Jørgensen Mattias Friis,506
39233495912,Det Konservative Folkeparti,These ads ran without a disclaimer,501
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,501
169910997014920,Amalie Mørkøre Højsholt - Radikale Venstre,Skrubbeltrang Jan,500
1343451452395005,Venstre i Hjørring Kommune,Venstre i Hjørring,500
325480551446041,VoteEuropa Danmark,Channirr Rizwana Shah,500
111766448850791,Livslinien - forebygger selvmord,Livslinien - forebygger selvmord,500
298387676087,EU Careers,These ads ran without a disclaimer,498
221857051173376,Jeg køber svanemærkede produkter,Miljømærkning Danmark,494
236109223225664,Rug Solid,Rug Solid,492
543437586483586,Anders Gøthe - Køge,Gøthe Anders,491
220187461442196,Rådet for Socialt Udsatte,Rådet for Socialt Udsatte,491
343741047343,C:NTACT,C:NTACT,487
55393258521,Strup & Strup Kommunikation,Gitte Glibstrup,486
108653361094548,Kræftbørn,CurlAID,486
207037419864818,Nordjysk Virksomhedspanel,These ads ran without a disclaimer,483
604169540059266,Stem og bestem - EU,Stem og bestem - EU with Facebook ad credits,483
445657632847922,Giv Klimaet Lov,"Energi-, Forsyning- og Klimaministeriet",479
1586697221547052,Røde Kors Genbrug,Røde Kors Genbrug,478
104686840906444,OliverMusic,Oliver Ch,477
640631499337955,Enhedslisten Nordjylland,Ostergaard Rasmus Falck,475
113556485357254,Mindshare Danmark,Mindshare,475
29097589538,Årsskriftet Critique,Forlaget Munch & Lorenzen,474
74796954245,SF,These ads ran without a disclaimer,466
713214965445668,Nye Borgerliges Ungdom,Nye Borgerliges Ungdom,465
1326493147408097,"Thomas Jensen, Vesthimmerland",Thomas Jensen,465
1819053985045200,Ulla Astman,These ads ran without a disclaimer,461
219462884895124,Peter Stecher - Borgmesterkandidat for Det Konservative Folkeparti,Stecher Peter,460
263046153799101,Lev dyrevenligt med Dyrenes Beskyttelse,These ads ran without a disclaimer,458
116974128319151,ECCO Golf,These ads ran without a disclaimer,454
229347797233832,Brigitte Klintskov Jerkel Politiker,Jerkel Brigitte Klintskov,451
125510817480152,Metal Ungdom,Metal Ungdom,451
203197030603239,8 Billion Trees,These ads ran without a disclaimer,449
574052992790327,Frirummet,Boisen Emil Hamer,449
155596147784577,WWF Verdensnaturfonden,These ads ran without a disclaimer,448
223155564511824,Martin K. Madsen,Madsen Martin Kusk,446
624391997753870,Herreværelset,Steen Gerster,442
2252326791657399,Casper Pedersen,Pedersen Casper,441
432787093423751,HK MidtVest,HK MidtVest,437
356520931077196,Europabevægelsen,These ads ran without a disclaimer,433
356590264357569,Palæstinaorientering,Ole Olsen,433
2079067062409423,Mona Juul,Mona Juul,431
100924774903171,New Him,Victor Chokngaongam,431
108381162527570,Martin Bech,Martin Bech,431
2272588462768768,A Better Ocean,Tobias Madsen,428
1231593113639379,Ole Dam Wehlast,Nikolaj Søndergaard,422
873726906124960,Naturvidenskabjob - Ofir.dk,These ads ran without a disclaimer,417
112144450263508,Alex&Phil Børnemad,These ads ran without a disclaimer,415
2229332167280623,"Marianne Karlsmose, KD-politiker",Kristendemokraterne,414
8432708678,Clio,Clio ApS,412
366107457198874,Rise of Kingdoms,These ads ran without a disclaimer,412
932348266813860,Workplace from Facebook,These ads ran without a disclaimer,412
190899834388,PROSA - Forbundet af It-professionelle,PROSA,412
461477667634960,Unitos,Kasper Støvring,410
104276430981567,Mandesundhed,These ads ran without a disclaimer,408
550516114987588,Middelfart Kommune,Middelfart Kommune,408
141531689719,Dansk Sygeplejeråd,Dansk Sygeplejeråd,408
153151900930,Ungdommens Røde Kors,These ads ran without a disclaimer,406
175317675860634,Fødevareforbundet NNF,Fødevareforbundet NNF,406
1822254634537356,Nye tider,These ads ran without a disclaimer,404
250722478618130,Kochsvej 18,These ads ran without a disclaimer,400
315126268991751,Camilla Fabricius,These ads ran without a disclaimer,400
703543806324512,Vi-partiet,Larsen Thomas,400
1930119130628404,Borgernes Folkeparti,Jorgen Mikkelsen,400
106791271368363,OK21: Alle offentligt ansatte er 3000 kr. mere værd,Jan Hoby,400
694190270610140,Orla Hav,These ads ran without a disclaimer,400
439354323170788,Strandet,STRANDET,397
1238103363031829,DEO rejser,Rasmus Nørlem Sørensen,395
306341992712886,Det Centrale Handicapråd,Det Centrale Handicapråd,394
156750397714790,AOF Danmark,AOF Danmark,394
229585537051606,DM Akademikerbladet,These ads ran without a disclaimer,393
351588682161891,Dansk Infrastruktur,Dansk Infrastruktur,392
102268428428778,Glenn Holland - Byrådskandidat Venstre Aalborg,Glenn Holland,391
142641498926,Fairtrade Danmark,Fairtrade Danmark,387
1924899181139876,Thue Grum-Schwensen i EU,Grum-Schwensen Thue,387
183165338531722,3F Aalborg,These ads ran without a disclaimer,386
102481431397763,Ligestillingsministeren.dk,Miljø- og Fødevareministeriet,386
1873542762958930,Altæderen,Niels Honoré,384
615546538867802,Modstrøm,Sissel Moos,384
1512534209063033,GF Forsikring,These ads ran without a disclaimer,382
121388362246,Goldman Sachs,These ads ran without a disclaimer,381
106952222676974,Liberal Alliance,These ads ran without a disclaimer,380
807789366096647,Benny Andersen,Benny Andersen,380
426710364116751,Kvæg,Landbrug & Fødevarer,378
47822639883,Forlaget COBOLT,Forlaget Cobolt,377
181862702157220,GRO SELV,GRO SELV,375
1384921248388622,Karen Melchior,"Karen Melchior, Radikale Venstre",374
668244266718222,Agria Dyreforsikring Hest,These ads ran without a disclaimer,373
288886907900045,ENVO-DAN,These ads ran without a disclaimer,371
821837038202097,ClimateSavior,Jon Tranæs,371
601750406666753,Palle Lykke Ravn,Ravn Palle Lykke,370
177118156423,AU Engineering,These ads ran without a disclaimer,370
331225116969331,JYSK Danmark,These ads ran without a disclaimer,369
362092600546833,DIGNITY - Danish Institute Against Torture,DIGNITY - Danish Institute Against Torture,366
378620032482995,Gademagasinet Stradă,Foreningen MINORITET,366
1137306026444938,Saxo Bank,These ads ran without a disclaimer,364
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,364
38507331439,Danmarks Naturfredningsforening,These ads ran without a disclaimer,363
100255467044528,Henning Hyllested,Enhedslisten,358
213064375484432,Blå Kors Danmark,Blå Kors Danmark,358
699619700116377,Sophie Løhde,Sophie Løhde,358
266785956228,Vaillant,These ads ran without a disclaimer,358
1234837770001991,Nuuday,These ads ran without a disclaimer,356
493940517678048,Rune Frøding,Frøding Rune,356
783541238428860,Egmont Fonden,Egmont Fonden,355
278077812793440,Den Grønne Studenterbevægelse,Den Grønne Studenterbevægelse,354
246084352717537,Danmarks Grønne Investeringsfond,Danmarks Grønne Investeringsfond,351
2019159628199559,Genforeningen 2020,Kulturministeriet,347
1157422914390717,MP Pension - stem på klima og ansvarlige investeringer,Demokratisk Erhvervsnetværk,346
1493650460890885,Kenneth Fredslund Petersen - DF Folketingskandidat i Syd og SdrJylland,Petersen Kenneth Fredslund,344
100463174876939,Rejsen til Utopia,Rejsen til Utopia,343
1706031163023025,BYG DIN BUSINESS,BYG DIN BUSINESS,343
167504053262711,Kvindernes Sidste Arbejdsdag,These ads ran without a disclaimer,343
176245340629,Nordjyderne,These ads ran without a disclaimer,343
531718860231670,"Refugees Welcome, Danmark",Bendixen Michala Clante,341
249009651933855,Gulvlageret.dk,These ads ran without a disclaimer,340
376868766487576,Retfærdighedens Liga,Mikkel Martinussen,340
202417146586350,Maria Montell,These ads ran without a disclaimer,339
329532847151539,KPnet.dk,Arbejderpartiet Kommunisterne,337
143034115756942,Merkur Andelskasse,Merkur Andelskasse,337
686929118126195,Virksom,Lederne,334
184881101650192,Kim Simonsen,HK Danmark,334
158777500848771,Solidaritet.dk,Mediehuset Solidaritet,333
1391358257790409,Havmiljøvogter,These ads ran without a disclaimer,333
137423296291470,Effektivt Landbrug,Effektivt Landbrug,331
105316307855644,Zacharias Brix Madsen - kandidat til Regionsrådet,Zacharias Brix Madsen - kandidat til Regionsrådet,330
127053307468851,Foreningen Norden,Esben Ørberg,329
5624899398,Mellemfolkeligt Samvirke,These ads ran without a disclaimer,328
100928548323025,Europæisk Folkemøde,Europæisk Folkemøde,328
346433802161048,Engineer the Future,These ads ran without a disclaimer,327
888683711215112,Hjørring Nyt,These ads ran without a disclaimer,324
102055069880863,Gammelbro camping,Gammelbro camping,320
1793510380925494,USR Diaspora,These ads ran without a disclaimer,319
1732891513391281,Mette Poulsen,Poulsen Mette,319
127344360615074,Zenia Stampe,Zenia Stampe,316
1380496798751135,GrowAAL,GrowAAL by NOVI,314
123403897991,Danmarks Medie- og Journalisthøjskole,Danmarks Medie- og Journalisthøjskole,314
505427296149709,ICANIWILL,These ads ran without a disclaimer,313
629091904379662,SUSLA APP Danmark,These ads ran without a disclaimer,312
256887120082,EDC,These ads ran without a disclaimer,310
191492900934553,"Louise Schelde Frederiksen - Jurist og Lektor, cand.jur","Louise Schelde Frederiksen - Jurist og Lektor, cand.jur",309
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,308
126543540781090,Ældre Sagen,These ads ran without a disclaimer,308
309015882613636,Folk&Kirke,Helsingør Stift,307
141378109375840,Bergur Larsson Løkke Rasmussen,These ads ran without a disclaimer,306
518456644846178,The Trade Council,These ads ran without a disclaimer,306
1521302714602381,Niels Kristian Østergaard,Niels Østergaard,305
2284894828455506,OKFakta,These ads ran without a disclaimer,305
147680711972749,TUBA,TUBA,304
730533886983632,DGI Skydning,DGI,302
121597031884565,VEmagasinet,These ads ran without a disclaimer,302
111394892261429,Morten Messerschmidt,Morten Messerschmidt,302
227948559464,Kaas & Mulvad,These ads ran without a disclaimer,301
278101152841131,C i Frederikshavn Kommune,These ads ran without a disclaimer,300
965715053546818,Venstre i Aabybro,These ads ran without a disclaimer,300
112613428815157,CEPOS,These ads ran without a disclaimer,299
372304226446022,Tina Christensen,3F,299
1653030171620285,Wefood,Folkekirkens Nødhjælp,298
129508520458009,Vejlefjordskolen,These ads ran without a disclaimer,298
147547541961576,Council of the European Union,Council of the European Union,297
1470029646603492,Metal Thy-Mors,These ads ran without a disclaimer,296
101174741809589,Bjarke Møller,Bjarke Møller,294
507352715998248,Institut for Menneskerettigheder,Institut for Menneskerettigheder,293
686743388088719,"Aaja Chemnitz Larsen, Inuit Ataqatigiit",These ads ran without a disclaimer,293
350409554991342,DSU Aalborg,These ads ran without a disclaimer,290
173131616228440,Sinnerup,These ads ran without a disclaimer,290
457898865021573,Rides,These ads ran without a disclaimer,290
1696154150475840,Tænketanken Demokratisk Erhverv,Tænketanken Demokratisk Erhverv,289
136775899834790,Plantebevægelsen,These ads ran without a disclaimer,289
142316415896803,Simon Kollerup,These ads ran without a disclaimer,286
143281162411948,Efterskolen for Scenekunst,Efterskolen for Scenekunst,285
156993437653924,Ungdomsringen,Ungdomsringen,285
141164399273060,Teknologisk Institut,Teknologisk Institut,284
640631499337955,Enhedslisten Nordjylland,Enhedslisten Nordjylland,284
65929129383,Røde Kors,Mikkelsen Louise,283
1333714923324143,Caspar Stefani,Det Konservative Folkeparti,280
363391397476774,Baltic Pipe i DK,These ads ran without a disclaimer,278
256725284456505,Anders Burlund - Liberal Alliance,Burlund Andres Preben,278
213446005468895,Frank Nørgaard,Frank Nørgaard,277
183369155185331,Rotary Distrikt 1450,Jeannette Refstrup,276
521647308212710,Old Maple Tree,These ads ran without a disclaimer,275
106404727438904,Join the club - Vote for Bob,Jens Bob Bohlbro Kyhn,274
264027784071834,Fadølspartiet,These ads ran without a disclaimer,272
2106556632994519,PROJECTKIN,PROJECTKIN,272
478999345559669,Danske Anlægsgartnere,Lars Thorsen,271
980229618783749,Danske Rederier,Danske Rederier,270
